audio_path,score,evaluator_id
Exp.1/model+SCL/English_LibriTTS_SECS/1089_0.wav,5.0,3567504
Exp.1/model+SCL/English_LibriTTS_SECS/1089_0.wav,4.0,3567587
Exp.1/model+SCL/English_LibriTTS_SECS/1089_0.wav,5.0,3567429
Exp.1/model+SCL/English_LibriTTS_SECS/1089_0.wav,4.0,3567490
Exp.1/model+SCL/English_LibriTTS_SECS/1089_0.wav,3.0,3567334
Exp.1/model+SCL/English_LibriTTS_SECS/1089_0.wav,4.0,3557242
Exp.1/model+SCL/English_LibriTTS_SECS/1089_0.wav,4.0,3567606
Exp.1/model+SCL/English_LibriTTS_SECS/1089_0.wav,5.0,3567309
Exp.1/model+SCL/English_LibriTTS_SECS/1089_0.wav,3.0,3567350
Exp.1/model+SCL/English_LibriTTS_SECS/1089_0.wav,4.0,3567401
Exp.1/model+SCL/English_LibriTTS_SECS/1089_0.wav,5.0,3557241
Exp.1/model+SCL/English_LibriTTS_SECS/1089_0.wav,5.0,3567540
Exp.1/model+SCL/English_LibriTTS_SECS/1089_0.wav,3.0,3567690
Exp.1/model+SCL/English_LibriTTS_SECS/1089_0.wav,4.0,3567614
Exp.1/model+SCL/English_LibriTTS_SECS/1089_0.wav,5.0,3567716
Exp.1/model+SCL/English_LibriTTS_SECS/1089_0.wav,4.0,3567640
Exp.1/model+SCL/English_LibriTTS_SECS/1089_0.wav,4.0,3567395
Exp.1/model+SCL/English_LibriTTS_SECS/1089_0.wav,4.0,3567456
Exp.1/model+SCL/English_LibriTTS_SECS/1089_0.wav,5.0,3567513
Exp.1/model+SCL/English_LibriTTS_SECS/1089_0.wav,5.0,3567636
Exp.1/model+SCL/English_LibriTTS_SECS/1089_1.wav,5.0,3567248
Exp.1/model+SCL/English_LibriTTS_SECS/1089_1.wav,3.0,3567300
Exp.1/model+SCL/English_LibriTTS_SECS/1089_1.wav,3.0,3567334
Exp.1/model+SCL/English_LibriTTS_SECS/1089_1.wav,4.0,3567527
Exp.1/model+SCL/English_LibriTTS_SECS/1089_1.wav,3.0,3567533
Exp.1/model+SCL/English_LibriTTS_SECS/1089_1.wav,3.0,3567769
Exp.1/model+SCL/English_LibriTTS_SECS/1089_1.wav,4.0,3567575
Exp.1/model+SCL/English_LibriTTS_SECS/1089_1.wav,4.0,3567498
Exp.1/model+SCL/English_LibriTTS_SECS/1089_1.wav,5.0,3567569
Exp.1/model+SCL/English_LibriTTS_SECS/1089_1.wav,4.0,3567416
Exp.1/model+SCL/English_LibriTTS_SECS/1089_1.wav,5.0,3567319
Exp.1/model+SCL/English_LibriTTS_SECS/1089_1.wav,4.0,3567429
Exp.1/model+SCL/English_LibriTTS_SECS/1089_1.wav,4.0,3567634
Exp.1/model+SCL/English_LibriTTS_SECS/1089_1.wav,4.0,3567425
Exp.1/model+SCL/English_LibriTTS_SECS/1089_1.wav,5.0,3567483
Exp.1/model+SCL/English_LibriTTS_SECS/1089_1.wav,5.0,3567611
Exp.1/model+SCL/English_LibriTTS_SECS/1089_1.wav,4.0,3567665
Exp.1/model+SCL/English_LibriTTS_SECS/1089_1.wav,5.0,3567615
Exp.1/model+SCL/English_LibriTTS_SECS/1089_1.wav,5.0,3567574
Exp.1/model+SCL/English_LibriTTS_SECS/1089_1.wav,5.0,3567339
Exp.1/model+SCL/English_LibriTTS_SECS/1089_2.wav,4.0,3567476
Exp.1/model+SCL/English_LibriTTS_SECS/1089_2.wav,5.0,3567447
Exp.1/model+SCL/English_LibriTTS_SECS/1089_2.wav,4.0,3567599
Exp.1/model+SCL/English_LibriTTS_SECS/1089_2.wav,4.0,3567254
Exp.1/model+SCL/English_LibriTTS_SECS/1089_2.wav,4.0,3567513
Exp.1/model+SCL/English_LibriTTS_SECS/1089_2.wav,3.0,3567517
Exp.1/model+SCL/English_LibriTTS_SECS/1089_2.wav,4.0,3567629
Exp.1/model+SCL/English_LibriTTS_SECS/1089_2.wav,3.0,3567456
Exp.1/model+SCL/English_LibriTTS_SECS/1089_2.wav,5.0,3567309
Exp.1/model+SCL/English_LibriTTS_SECS/1089_2.wav,5.0,3567532
Exp.1/model+SCL/English_LibriTTS_SECS/1089_2.wav,5.0,3567504
Exp.1/model+SCL/English_LibriTTS_SECS/1089_2.wav,4.0,3567458
Exp.1/model+SCL/English_LibriTTS_SECS/1089_2.wav,4.0,3567377
Exp.1/model+SCL/English_LibriTTS_SECS/1089_2.wav,4.0,3567295
Exp.1/model+SCL/English_LibriTTS_SECS/1089_2.wav,4.0,3567430
Exp.1/model+SCL/English_LibriTTS_SECS/1089_2.wav,5.0,3567348
Exp.1/model+SCL/English_LibriTTS_SECS/1089_2.wav,5.0,3567506
Exp.1/model+SCL/English_LibriTTS_SECS/1089_2.wav,4.0,3567425
Exp.1/model+SCL/English_LibriTTS_SECS/1089_2.wav,5.0,3567465
Exp.1/model+SCL/English_LibriTTS_SECS/1089_2.wav,4.0,3567608
Exp.1/model+SCL/English_LibriTTS_SECS/1089_3.wav,3.0,3567334
Exp.1/model+SCL/English_LibriTTS_SECS/1089_3.wav,4.0,3567349
Exp.1/model+SCL/English_LibriTTS_SECS/1089_3.wav,4.0,3567274
Exp.1/model+SCL/English_LibriTTS_SECS/1089_3.wav,4.0,3557219
Exp.1/model+SCL/English_LibriTTS_SECS/1089_3.wav,5.0,3567348
Exp.1/model+SCL/English_LibriTTS_SECS/1089_3.wav,4.0,3557233
Exp.1/model+SCL/English_LibriTTS_SECS/1089_3.wav,5.0,3567554
Exp.1/model+SCL/English_LibriTTS_SECS/1089_3.wav,4.0,3567669
Exp.1/model+SCL/English_LibriTTS_SECS/1089_3.wav,5.0,3567649
Exp.1/model+SCL/English_LibriTTS_SECS/1089_3.wav,4.0,3567545
Exp.1/model+SCL/English_LibriTTS_SECS/1089_3.wav,4.0,3567641
Exp.1/model+SCL/English_LibriTTS_SECS/1089_3.wav,4.0,3567486
Exp.1/model+SCL/English_LibriTTS_SECS/1089_3.wav,5.0,3567732
Exp.1/model+SCL/English_LibriTTS_SECS/1089_3.wav,5.0,3567267
Exp.1/model+SCL/English_LibriTTS_SECS/1089_3.wav,5.0,3567420
Exp.1/model+SCL/English_LibriTTS_SECS/1089_3.wav,5.0,3567340
Exp.1/model+SCL/English_LibriTTS_SECS/1089_3.wav,5.0,3567476
Exp.1/model+SCL/English_LibriTTS_SECS/1089_3.wav,5.0,3567291
Exp.1/model+SCL/English_LibriTTS_SECS/1089_3.wav,5.0,3567569
Exp.1/model+SCL/English_LibriTTS_SECS/1089_3.wav,5.0,3567682
Exp.1/model+SCL/English_LibriTTS_SECS/1089_4.wav,4.0,3567406
Exp.1/model+SCL/English_LibriTTS_SECS/1089_4.wav,3.0,3567497
Exp.1/model+SCL/English_LibriTTS_SECS/1089_4.wav,5.0,3567268
Exp.1/model+SCL/English_LibriTTS_SECS/1089_4.wav,4.0,3567311
Exp.1/model+SCL/English_LibriTTS_SECS/1089_4.wav,4.0,3567416
Exp.1/model+SCL/English_LibriTTS_SECS/1089_4.wav,5.0,3567317
Exp.1/model+SCL/English_LibriTTS_SECS/1089_4.wav,5.0,3567343
Exp.1/model+SCL/English_LibriTTS_SECS/1089_4.wav,4.0,3567429
Exp.1/model+SCL/English_LibriTTS_SECS/1089_4.wav,5.0,3567537
Exp.1/model+SCL/English_LibriTTS_SECS/1089_4.wav,5.0,3567387
Exp.1/model+SCL/English_LibriTTS_SECS/1089_4.wav,5.0,3567504
Exp.1/model+SCL/English_LibriTTS_SECS/1089_4.wav,4.0,3567732
Exp.1/model+SCL/English_LibriTTS_SECS/1089_4.wav,5.0,3567708
Exp.1/model+SCL/English_LibriTTS_SECS/1089_4.wav,5.0,3567694
Exp.1/model+SCL/English_LibriTTS_SECS/1089_4.wav,4.0,3567654
Exp.1/model+SCL/English_LibriTTS_SECS/1089_4.wav,5.0,3567501
Exp.1/model+SCL/English_LibriTTS_SECS/1089_4.wav,5.0,3567398
Exp.1/model+SCL/English_LibriTTS_SECS/1089_4.wav,5.0,3567267
Exp.1/model+SCL/English_LibriTTS_SECS/1089_4.wav,5.0,3567475
Exp.1/model+SCL/English_LibriTTS_SECS/1089_4.wav,5.0,3567636
Exp.1/model+SCL/English_LibriTTS_SECS/1188_10.wav,4.0,3567406
Exp.1/model+SCL/English_LibriTTS_SECS/1188_10.wav,3.0,3567426
Exp.1/model+SCL/English_LibriTTS_SECS/1188_10.wav,4.0,3567545
Exp.1/model+SCL/English_LibriTTS_SECS/1188_10.wav,4.0,3567425
Exp.1/model+SCL/English_LibriTTS_SECS/1188_10.wav,4.0,3567763
Exp.1/model+SCL/English_LibriTTS_SECS/1188_10.wav,3.0,3567599
Exp.1/model+SCL/English_LibriTTS_SECS/1188_10.wav,5.0,3567504
Exp.1/model+SCL/English_LibriTTS_SECS/1188_10.wav,4.0,3567709
Exp.1/model+SCL/English_LibriTTS_SECS/1188_10.wav,5.0,3557227
Exp.1/model+SCL/English_LibriTTS_SECS/1188_10.wav,3.0,3567498
Exp.1/model+SCL/English_LibriTTS_SECS/1188_10.wav,5.0,3557243
Exp.1/model+SCL/English_LibriTTS_SECS/1188_10.wav,4.0,3567615
Exp.1/model+SCL/English_LibriTTS_SECS/1188_10.wav,5.0,3567766
Exp.1/model+SCL/English_LibriTTS_SECS/1188_10.wav,4.0,3557200
Exp.1/model+SCL/English_LibriTTS_SECS/1188_10.wav,5.0,3567364
Exp.1/model+SCL/English_LibriTTS_SECS/1188_10.wav,4.0,3567570
Exp.1/model+SCL/English_LibriTTS_SECS/1188_10.wav,5.0,3567395
Exp.1/model+SCL/English_LibriTTS_SECS/1188_10.wav,5.0,3567295
Exp.1/model+SCL/English_LibriTTS_SECS/1188_10.wav,5.0,3567725
Exp.1/model+SCL/English_LibriTTS_SECS/1188_10.wav,5.0,3567339
Exp.1/model+SCL/English_LibriTTS_SECS/1188_11.wav,4.0,3567254
Exp.1/model+SCL/English_LibriTTS_SECS/1188_11.wav,5.0,3567722
Exp.1/model+SCL/English_LibriTTS_SECS/1188_11.wav,3.0,3567334
Exp.1/model+SCL/English_LibriTTS_SECS/1188_11.wav,3.0,3567547
Exp.1/model+SCL/English_LibriTTS_SECS/1188_11.wav,4.0,3567606
Exp.1/model+SCL/English_LibriTTS_SECS/1188_11.wav,3.0,3567411
Exp.1/model+SCL/English_LibriTTS_SECS/1188_11.wav,3.0,3567609
Exp.1/model+SCL/English_LibriTTS_SECS/1188_11.wav,4.0,3567247
Exp.1/model+SCL/English_LibriTTS_SECS/1188_11.wav,4.0,3567622
Exp.1/model+SCL/English_LibriTTS_SECS/1188_11.wav,4.0,3567443
Exp.1/model+SCL/English_LibriTTS_SECS/1188_11.wav,5.0,3567501
Exp.1/model+SCL/English_LibriTTS_SECS/1188_11.wav,4.0,3567326
Exp.1/model+SCL/English_LibriTTS_SECS/1188_11.wav,5.0,3567615
Exp.1/model+SCL/English_LibriTTS_SECS/1188_11.wav,4.0,3567570
Exp.1/model+SCL/English_LibriTTS_SECS/1188_11.wav,5.0,3567654
Exp.1/model+SCL/English_LibriTTS_SECS/1188_11.wav,4.0,3567628
Exp.1/model+SCL/English_LibriTTS_SECS/1188_11.wav,4.0,3567573
Exp.1/model+SCL/English_LibriTTS_SECS/1188_11.wav,4.0,3567352
Exp.1/model+SCL/English_LibriTTS_SECS/1188_11.wav,5.0,3567708
Exp.1/model+SCL/English_LibriTTS_SECS/1188_11.wav,5.0,3567333
Exp.1/model+SCL/English_LibriTTS_SECS/1188_12.wav,3.0,3567639
Exp.1/model+SCL/English_LibriTTS_SECS/1188_12.wav,3.0,3567416
Exp.1/model+SCL/English_LibriTTS_SECS/1188_12.wav,3.0,3567470
Exp.1/model+SCL/English_LibriTTS_SECS/1188_12.wav,3.0,3567573
Exp.1/model+SCL/English_LibriTTS_SECS/1188_12.wav,4.0,3567260
Exp.1/model+SCL/English_LibriTTS_SECS/1188_12.wav,3.0,3567300
Exp.1/model+SCL/English_LibriTTS_SECS/1188_12.wav,3.0,3567525
Exp.1/model+SCL/English_LibriTTS_SECS/1188_12.wav,4.0,3567665
Exp.1/model+SCL/English_LibriTTS_SECS/1188_12.wav,5.0,3567368
Exp.1/model+SCL/English_LibriTTS_SECS/1188_12.wav,3.0,3567547
Exp.1/model+SCL/English_LibriTTS_SECS/1188_12.wav,4.0,3567324
